"","SOURCE_IP","EXPORT_TIME","INTERFACE_ID","DESTINATION_IP","SOURCE_PORT","DESTINATION_PORT","PROTOCOL","REQUEST_TIME","LOG_ACTION","Reliability","Risk","Type","Country","Locale","Coords","x","simpletype"
"140","183.6.159.187","2018-03-19","eni-38cc39e6","10.80.4.143",41740,22,6,"2018-02-24","REJECT",4,3,"Malicious Host","CN","Guangzhou","23.1166992188,113.25","3","Malicious Host"
"141","184.105.139.101","2018-03-19","eni-4f4c1684","10.80.11.15",2529,1900,17,"2018-02-24","REJECT",4,2,"Malicious Host","US","Fremont","37.515499115,-121.896202087","3","Malicious Host"
"142","184.105.139.102","2018-03-19","eni-9815cf73","10.80.1.227",46745,445,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Fremont","37.515499115,-121.896202087","3","Malicious Host"
"143","184.105.139.105","2018-03-19","eni-6aa7c76b","10.80.1.159",65288,177,17,"2018-02-24","REJECT",4,2,"Malicious Host","US","Fremont","37.515499115,-121.896202087","3","Malicious Host"
"144","184.105.139.106","2018-03-19","eni-38cc39e6","10.80.4.143",24211,69,17,"2018-02-24","REJECT",4,2,"Malicious Host","US","Fremont","37.515499115,-121.896202087","3","Malicious Host"
"145","184.105.139.124","2018-03-19","eni-d9305775","10.80.11.80",12209,123,17,"2018-02-24","REJECT",4,2,"Malicious Host","US","Fremont","37.515499115,-121.896202087","3","Malicious Host"
"146","184.105.139.125","2018-03-19","eni-f534ea00","10.80.10.223",24407,177,17,"2018-02-24","REJECT",4,2,"Malicious Host","US","Fremont","37.515499115,-121.896202087","3","Malicious Host"
"147","184.105.139.67","2018-03-19","eni-f534ea00","10.80.10.223",56922,161,17,"2018-02-24","REJECT",4,2,"Malicious Host","US","Fremont","37.515499115,-121.896202087","3","Malicious Host"
"148","184.105.139.67","2018-03-19","eni-75e558b2","10.80.6.54",43850,161,17,"2018-02-24","REJECT",4,2,"Malicious Host","US","Fremont","37.515499115,-121.896202087","3","Malicious Host"
"149","184.105.139.68","2018-03-19","eni-75e558b2","10.80.6.54",53891,4786,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Fremont","37.515499115,-121.896202087","3","Malicious Host"
"150","184.105.139.84","2018-03-19","eni-40460d8d","10.83.8.171",32948,123,17,"2018-02-24","REJECT",4,2,"Malicious Host","US","Fremont","37.515499115,-121.896202087","3","Malicious Host"
"151","184.105.139.85","2018-03-19","eni-746177b9","10.80.9.242",15072,177,17,"2018-02-24","REJECT",4,2,"Malicious Host","US","Fremont","37.515499115,-121.896202087","3","Malicious Host"
"152","184.105.247.202","2018-03-19","eni-00eab5bb","10.83.2.133",56235,9200,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Salt Lake City","40.7001991272,-111.943397522","3","Malicious Host"
"153","184.105.247.204","2018-03-19","eni-746177b9","10.80.9.242",63745,53413,17,"2018-02-24","REJECT",4,2,"Malicious Host","US","Salt Lake City","40.7001991272,-111.943397522","3","Malicious Host"
"154","184.105.247.208","2018-03-19","eni-17281bda","10.83.8.12",25399,389,17,"2018-02-24","REJECT",4,2,"Malicious Host","US","Salt Lake City","40.7001991272,-111.943397522","3","Malicious Host"
"155","184.105.247.211","2018-03-19","eni-2283e0ca","10.80.1.32",58524,5353,17,"2018-02-24","ACCEPT",4,2,"Malicious Host","US","Salt Lake City","40.7001991272,-111.943397522","3","Malicious Host"
"156","184.105.247.214","2018-03-19","eni-dd7ab728","10.83.11.120",3807,623,17,"2018-02-24","REJECT",4,2,"Malicious Host","US","Salt Lake City","40.7001991272,-111.943397522","3","Malicious Host"
"157","184.105.247.218","2018-03-19","eni-d9305775","10.80.11.80",45445,27017,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Salt Lake City","40.7001991272,-111.943397522","3","Malicious Host"
"158","184.105.247.222","2018-03-19","eni-dd7ab728","10.83.11.120",51839,3389,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Salt Lake City","40.7001991272,-111.943397522","3","Malicious Host"
"159","184.105.247.234","2018-03-19","eni-9d336f42","10.80.5.103",42281,9200,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Salt Lake City","40.7001991272,-111.943397522","3","Malicious Host"
"160","184.105.247.246","2018-03-19","eni-6a5ddeb4","10.83.6.235",37369,9200,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Salt Lake City","40.7001991272,-111.943397522","3","Malicious Host"
"161","184.154.47.2","2018-03-19","eni-746177b9","10.80.9.242",35181,57905,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Chicago","41.8824996948,-87.6440963745","3","Malicious Host"
"162","184.154.74.66","2018-03-19","eni-2283e0ca","10.80.1.32",50386,61721,6,"2018-02-24","ACCEPT",4,2,"Malicious Host","US","Chicago","41.8824996948,-87.6440963745","3","Malicious Host"
"163","185.10.68.171","2018-03-19","eni-17281bda","10.83.8.12",59928,9841,6,"2018-02-24","REJECT",4,2,"Malicious Host","SC","","-4.58330011368,55.6666984558","3","Malicious Host"
"164","185.143.223.105","2018-03-19","eni-746177b9","10.80.9.242",51889,9011,6,"2018-02-24","REJECT",4,2,"Malicious Host","NL","","52.3824005127,4.89949989319","3","Malicious Host"
"165","185.143.223.105","2018-03-19","eni-9d336f42","10.80.5.103",51889,9011,6,"2018-02-24","REJECT",4,2,"Malicious Host","NL","","52.3824005127,4.89949989319","3","Malicious Host"
"166","185.143.223.125","2018-03-19","eni-9815cf73","10.80.1.227",49266,3389,6,"2018-02-24","REJECT",4,2,"Malicious Host","NL","","52.3824005127,4.89949989319","3","Malicious Host"
"167","185.143.223.153","2018-03-19","eni-9815cf73","10.80.1.227",52928,4010,6,"2018-02-24","REJECT",4,2,"Malicious Host","NL","","52.3824005127,4.89949989319","3","Malicious Host"
"168","185.148.219.0","2018-03-19","eni-746177b9","10.80.9.242",12554,23,6,"2018-02-24","REJECT",4,2,"Malicious Host","RU","Almetyevsk","54.8800010681,52.3300018311","3","Malicious Host"
"169","185.222.210.20","2018-03-19","eni-746177b9","10.80.9.242",56456,48486,6,"2018-02-24","REJECT",4,2,"Malicious Host","GB","","51.4963989258,-0.122400000691","3","Malicious Host"
"170","185.222.210.20","2018-03-19","eni-28fb6c93","10.83.1.30",56456,18858,6,"2018-02-24","REJECT",4,2,"Malicious Host","GB","","51.4963989258,-0.122400000691","3","Malicious Host"
"171","185.222.210.20","2018-03-19","eni-4f4c1684","10.80.11.15",56456,33330,6,"2018-02-24","REJECT",4,2,"Malicious Host","GB","","51.4963989258,-0.122400000691","3","Malicious Host"
"172","185.232.28.194","2018-03-19","eni-00eab5bb","10.83.2.133",49928,3500,6,"2018-02-24","REJECT",4,2,"Malicious Host","EE","","59.0,26.0","3","Malicious Host"
"173","185.232.28.194","2018-03-19","eni-17281bda","10.83.8.12",49928,4899,6,"2018-02-24","REJECT",4,2,"Malicious Host","EE","","59.0,26.0","3","Malicious Host"
"174","185.232.28.194","2018-03-19","eni-6aa7c76b","10.80.1.159",49928,3350,6,"2018-02-24","REJECT",4,2,"Malicious Host","EE","","59.0,26.0","3","Malicious Host"
"175","185.232.28.194","2018-03-19","eni-d9305775","10.80.11.80",49928,139,6,"2018-02-24","REJECT",4,2,"Malicious Host","EE","","59.0,26.0","3","Malicious Host"
"176","185.232.28.194","2018-03-19","eni-f534ea00","10.80.10.223",49928,3350,6,"2018-02-24","REJECT",4,2,"Malicious Host","EE","","59.0,26.0","3","Malicious Host"
"177","185.232.28.194","2018-03-19","eni-2283e0ca","10.80.1.32",49928,3500,6,"2018-02-24","ACCEPT",4,2,"Malicious Host","EE","","59.0,26.0","3","Malicious Host"
"178","185.232.28.194","2018-03-19","eni-75e558b2","10.80.6.54",49928,3500,6,"2018-02-24","REJECT",4,2,"Malicious Host","EE","","59.0,26.0","3","Malicious Host"
"179","185.232.29.195","2018-03-19","eni-9815cf73","10.80.1.227",47374,13389,6,"2018-02-24","REJECT",4,2,"Malicious Host","EE","","59.0,26.0","3","Malicious Host"
"180","185.232.65.146","2018-03-19","eni-9815cf73","10.80.1.227",34635,23,6,"2018-02-24","REJECT",4,2,"Malicious Host","RO","","46.0,25.0","3","Malicious Host"
"181","185.71.83.3","2018-03-19","eni-00eab5bb","10.83.2.133",42181,23,6,"2018-02-24","REJECT",4,2,"Malicious Host","UA","","44.9571990967,34.1108016968","3","Malicious Host"
"182","185.79.251.49","2018-03-19","eni-6aa7c76b","10.80.1.159",62355,22,6,"2018-02-24","REJECT",4,2,"Malicious Host","IT","","43.1478996277,12.1097002029","3","Malicious Host"
"183","185.79.251.49","2018-03-19","eni-dd7ab728","10.83.11.120",62355,22,6,"2018-02-24","REJECT",4,2,"Malicious Host","IT","","43.1478996277,12.1097002029","3","Malicious Host"
"184","185.8.51.171","2018-03-19","eni-6aa7c76b","10.80.1.159",45837,1900,17,"2018-02-24","REJECT",4,2,"Malicious Host","FR","Paris","48.9333000183,2.36669993401","3","Malicious Host"
"185","185.94.111.1","2018-03-19","eni-746177b9","10.80.9.242",40048,17,17,"2018-02-24","REJECT",4,2,"Malicious Host","RU","","55.7386016846,37.6068000793","3","Malicious Host"
"186","185.94.111.1","2018-03-19","eni-c5db9b07","10.80.6.147",0,0,1,"2018-02-24","ACCEPT",4,2,"Malicious Host","RU","","55.7386016846,37.6068000793","3","Malicious Host"
"187","185.94.111.1","2018-03-19","eni-f534ea00","10.80.10.223",33102,19,17,"2018-02-24","REJECT",4,2,"Malicious Host","RU","","55.7386016846,37.6068000793","3","Malicious Host"
"188","186.73.188.130","2018-03-19","eni-494f5de4","10.80.11.216",50357,23,6,"2018-02-24","REJECT",4,2,"Malicious Host","PA","Panama","8.99359989166,-79.5196990967","3","Malicious Host"
"189","186.86.119.205","2018-03-19","eni-e001f15b","10.80.2.149",23280,23,6,"2018-02-23","REJECT",1,3,"Malicious Host","CO","","4.59810018539,-74.0757980347","3","Malicious Host"
"190","187.12.45.130","2018-03-19","eni-c5db9b07","10.80.6.147",52621,1433,6,"2018-02-24","ACCEPT",4,4,"Malicious Host","BR","","-22.830499649,-43.2192001343","3","Malicious Host"
"191","187.39.173.63","2018-03-19","eni-6aa7c76b","10.80.1.159",49410,23,6,"2018-02-23","REJECT",4,3,"Malicious Host","BR","Passo Fundo","-28.2667007446,-52.4000015259","3","Malicious Host"
"192","187.66.185.180","2018-03-19","eni-40460d8d","10.83.8.171",40933,23,6,"2018-02-24","REJECT",4,2,"Malicious Host","BR","Sao Carlos","-22.0153999329,-47.8880004883","3","Malicious Host"
"193","188.215.71.52","2018-03-19","eni-f28fe32d","10.83.7.191",37527,23,6,"2018-02-24","REJECT",4,2,"Malicious Host","RO","","46.0,25.0","3","Malicious Host"
"194","190.245.146.22","2018-03-19","eni-4f4c1684","10.80.11.15",44351,23,6,"2018-02-24","REJECT",4,3,"Malicious Host","AR","Buenos Aires","-34.6032981873,-58.3815994263","3","Malicious Host"
"195","190.247.164.195","2018-03-19","eni-00eab5bb","10.83.2.133",61494,23,6,"2018-02-24","REJECT",4,2,"Malicious Host","AR","La Plata","-34.9215011597,-57.954498291","3","Malicious Host"
"196","191.101.167.235","2018-03-19","eni-00eab5bb","10.83.2.133",48304,8545,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Houston","29.8169994354,-95.5811004639","3","Malicious Host"
"197","191.101.167.235","2018-03-19","eni-4f4c1684","10.80.11.15",55277,8545,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Houston","29.8169994354,-95.5811004639","3","Malicious Host"
"198","191.101.167.235","2018-03-19","eni-e001f15b","10.80.2.149",33572,8545,6,"2018-02-24","REJECT",4,2,"Malicious Host","US","Houston","29.8169994354,-95.5811004639","3","Malicious Host"
